Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
-2.0664713,-4.6028414,0.8973088,9.561162,138.329,5.8316345,1023.9608
19.014565,19.697134,0.6205918,3.3201587,159.26295,9.828173,1008.97394
5.4737535,4.6816454,0.8076988,7.7220273,142.36469,11.761894,1020.3925
15.201153,15.501263,0.78741556,8.473089,234.09541,15.64941,1012.0465
12.821498,13.276607,0.43774354,30.183533,348.04825,10.808313,1023.12775
17.740889,17.94606,0.7146023,6.9442916,149.65474,14.469108,1020.4592
11.190646,12.694042,0.9948677,3.899788,210.46352,2.2236238,999.3088
16.46612,16.606743,0.63231516,13.111162,333.3083,10.533714,1008.3508
24.383894,24.749891,0.47520912,11.675483,167.83235,10.544095,1010.267
22.302237,22.692553,0.53702605,7.7163944,271.66214,14.931567,1014.7404
5.0825744,5.014602,0.9288897,5.665756,235.0019,10.6609125,1019.5058
15.837931,16.14673,0.8165929,12.810122,12.931702,12.698667,1009.47925
1.760081,0.31259224,0.8769942,8.974297,155.5877,11.477904,1024.1626
19.038849,19.871206,0.5769985,3.2999122,177.53574,13.140657,1013.7625
13.943422,13.147343,0.6725628,18.398502,162.9176,16.094036,1017.9431
15.688689,17.582155,0.582368,4.7825894,9.31645,16.09998,1030.8865
16.90481,16.683205,0.61804277,12.917062,151.0185,9.230296,1008.9832
14.261661,14.232874,0.7241523,7.8354692,32.432755,15.253027,1016.99603
6.7796764,5.461326,0.9211939,14.7515955,157.66756,2.363269,1018.32764
16.191692,16.55442,0.88672084,14.034769,307.8458,16.099157,1020.6112
-0.6780263,-3.8963628,0.8837545,18.317463,186.61383,8.662036,1015.366
0.9887016,-0.89973044,0.7884248,10.377783,222.96011,14.717148,1017.42914
6.5836525,5.5447826,0.8433398,25.38706,294.0349,14.714012,1023.82336
21.50496,21.977322,0.549909,16.359219,218.0862,16.099957,1024.3263
13.73238,14.2300205,0.9208055,11.277967,287.64105,15.414666,1014.31116
8.718471,8.340914,0.9711374,10.6159115,153.46375,9.712421,1006.00964
23.315052,24.521746,0.26754588,7.374757,351.26343,10.560789,1019.3345
23.13759,23.453764,0.64302593,13.984167,258.96152,10.815623,1004.1828
2.6025898,0.49035767,0.7651752,14.338691,22.565405,7.7891493,1021.2822
8.055558,8.084996,0.8900397,9.270807,339.27005,10.709317,1018.55597
17.829647,18.106035,0.62942076,4.2593837,104.39218,9.952957,1007.2617
2.0726252,0.98984003,0.86553496,9.471307,170.84572,7.478879,1025.4423
3.3472395,2.1886404,0.9383138,10.043174,118.96242,2.7856102,1023.52716
5.829715,5.1728177,0.7858924,28.183826,314.12033,15.6151285,1029.759
16.82678,17.229507,0.75483745,10.87869,88.29856,16.080503,1020.36206
6.822512,6.5854797,0.9321125,11.89954,322.8809,11.04329,1017.83325
6.268382,4.3700094,0.7669532,22.449953,23.737192,8.644904,1010.36005
7.38169,6.6051617,0.868797,10.4356575,204.4676,11.897249,1011.9816
-1.5519413,-2.5008705,0.9344926,7.664369,5.0068502,3.7138877,1026.9058
28.501087,28.9814,0.51190424,15.583917,201.5558,10.810572,1007.1559
2.1004682,0.1698539,0.6703637,17.985958,123.524025,15.123629,1027.394
0.86303824,-0.47198308,0.92966294,8.343919,348.39224,14.401603,1043.5686
12.26179,12.285617,0.794797,12.419092,336.40286,10.700075,1013.3986
17.374329,17.126017,0.7665028,13.00572,10.106177,5.4945784,1011.2216
15.305482,15.117584,0.74160206,12.372365,20.027847,10.6059065,1015.1974
30.965826,31.695398,0.22088543,8.449621,325.52356,16.1,1035.6398
8.715632,8.917491,0.9728435,8.989643,165.09088,10.957315,1010.9954
8.587925,7.2569933,0.89578176,29.8143,151.805,11.602854,1015.6327
3.283257,2.4073665,0.9953128,15.479767,232.73286,5.0885506,1012.7519
13.407435,14.184833,0.886265,5.860396,293.45374,15.83611,1015.2354
23.582891,24.631128,0.90320486,15.431376,25.797495,10.136339,986.72687
19.666649,20.401709,0.8767584,7.8871884,19.543133,3.7838643,1007.5002
0.3136361,-2.2815485,0.9384848,13.30561,33.135326,4.199829,1021.34644
5.6061077,5.6029034,0.97766304,6.094654,45.077354,2.7353861,1018.8452
0.40810668,-0.38380787,0.9096211,9.76871,353.72147,11.385253,1029.5676
34.797264,35.322285,0.26539785,16.384243,180.6436,10.215236,1010.2068
-3.5815823,-4.7015533,0.9402627,7.07711,144.76668,2.889,1026.9244
5.744641,4.522247,0.8942898,11.8438425,175.40733,7.6991663,1014.9471
11.251443,12.196892,0.9914317,8.362897,309.6383,8.344317,1001.6811
7.326135,5.3024054,0.89389914,24.024427,174.3486,8.616346,1011.82294
24.065126,24.338614,0.65548253,15.071062,10.347955,10.848329,1010.84625
18.672596,18.544939,0.44464672,15.304036,11.614433,9.908993,1017.22375
9.335904,9.070063,0.6032312,11.131335,283.9831,15.466461,1016.1163
-1.4494628,-1.3855546,0.999037,6.840672,340.24225,6.834331,1019.3753
-1.9338228,-2.6779804,0.9203885,5.6350083,32.860462,1.5848913,1024.6403
10.168253,9.6162615,0.6730486,12.924882,276.76657,15.28625,1014.73083
10.100036,9.056816,0.893674,19.788166,147.3731,8.22738,1017.5178
15.189813,15.199334,0.67845327,10.755312,282.2051,13.248823,1008.28326
19.41883,20.795692,0.8333328,1.5052705,171.60342,8.667479,995.7513
6.301628,6.946055,0.97432566,7.41312,348.57156,3.408858,1014.94385
21.084595,22.415602,0.9610477,28.059586,246.66428,11.18992,1021.83984
20.568464,20.734035,0.64360595,10.031583,208.9235,10.559024,1006.064
17.990524,18.886726,0.8736311,11.371257,338.5469,16.04233,1011.5113
4.6008005,2.4971886,0.80228657,25.39583,141.9045,16.045864,1023.7637
5.1878877,3.1404645,0.62885827,19.6501,25.428583,15.411585,1018.4292
22.059526,22.806715,0.4809313,18.75339,313.35376,15.264285,1016.1128
8.464924,7.0239716,0.8325466,23.220272,13.378783,11.264134,1012.37915
1.3629727,-1.596912,0.8766133,14.942059,161.48172,6.1140184,1015.7895
11.441727,11.030338,0.88463694,13.546409,267.1948,9.288821,1007.7767
25.576262,26.020136,0.36845598,11.995952,132.06538,15.312945,1017.9779
7.8327513,6.717334,0.790974,26.345835,299.7927,11.348364,1016.02136
0.04429018,-1.4999391,0.9194063,9.825062,120.048004,4.525703,1022.346
21.041386,21.723055,0.827443,6.3867836,316.57822,11.677388,1023.9914
18.479506,18.308075,0.871857,8.8473,235.93312,11.217183,1040.8822
9.8689375,9.515213,0.7673014,8.787152,210.15468,10.29573,1014.49585
22.185045,23.200823,0.8987045,7.7532086,308.02014,10.80905,996.47394
23.9821,25.016542,0.95365113,6.719993,198.46939,11.774482,997.9017
11.181687,11.483516,0.8831042,8.166868,158.24883,5.9508295,1009.1066
18.182459,19.185865,0.7155977,7.8055863,312.10562,16.016556,1018.12146
9.611437,8.779913,0.8393108,13.593746,154.95041,8.454297,1016.8574
21.227863,21.828281,0.58435863,12.120858,330.80405,16.098087,1019.0538
4.4067473,4.4002357,0.83422047,3.183655,231.0166,9.938577,1025.49
13.250967,12.828758,0.76608074,9.229351,94.11483,9.841479,1015.663
29.857113,30.649187,0.46395814,17.399462,76.92286,10.449093,1009.05756
31.51823,32.235466,0.28627527,10.165881,319.196,9.926376,1012.7672
16.736343,16.909943,0.6016938,16.254642,310.13803,10.646673,1010.77216
8.888682,9.053602,0.9581019,5.1567492,156.20348,5.629502,1018.42535
6.3291063,6.0929265,0.8663078,11.163017,256.97458,14.048554,1019.4388
22.358128,23.044298,0.45796064,19.336527,264.157,16.09384,1021.84094
14.454954,14.334594,0.9730661,26.591015,137.62453,6.0033364,1021.18787
18.86008,18.761673,0.616727,16.702253,120.35961,9.025859,1014.6383
10.583951,10.675364,0.8404718,9.122095,313.27948,12.760294,1015.30084
14.91278,15.338363,0.87067074,7.9044228,305.70538,8.61842,1007.3296
5.3743157,3.559606,0.7558231,27.11508,252.7146,11.401591,1015.5488
18.30084,18.885088,0.8613155,20.140923,332.9384,9.324368,1014.05493
20.426239,20.231073,0.47213843,9.66633,52.112373,10.007746,1019.21326
31.647932,32.390717,0.4826959,19.878181,335.96878,11.108469,1006.0871
22.841326,23.690662,0.52444595,19.39925,285.00836,10.825018,1015.5024
4.9603786,4.311383,0.9512901,10.926482,214.39536,9.83077,1020.2001
19.557735,19.836906,0.48333,16.461344,236.70442,10.409904,1015.0462
21.035812,21.789612,0.76044685,0.17490645,0.08009322,8.566255,1006.9213
4.641217,3.327995,0.83192503,10.211676,197.71147,10.299268,1031.0775
5.001047,3.3216195,0.7554865,23.230244,131.03424,15.873958,1025.801
31.638288,32.03593,0.37086812,11.888762,213.26018,10.487632,1008.31354
19.90094,20.434265,0.6888257,12.134116,302.12543,16.092104,1015.96436
12.48312,12.8413925,0.57495624,9.127474,251.55104,9.653293,1022.21185
6.410795,5.7570977,0.7767299,13.420385,320.62814,15.848706,1023.95605
12.189757,12.371132,0.71514165,5.823881,207.48607,10.313655,1010.64294
3.4788356,1.8585194,0.7286836,10.917719,158.54434,13.295915,1013.4207
25.098354,25.86555,0.39923346,7.2538757,309.46912,10.158151,1012.08923
26.537388,27.155651,0.7457108,9.278818,17.96935,16.1,1027.8135
0.19878793,-1.8394573,0.93997556,9.041451,241.77507,3.2467153,1017.8573
11.461753,12.076298,0.7592096,3.9579644,75.61392,13.190365,1017.1179
12.539346,12.705633,0.85417163,8.043291,54.545135,10.074732,1016.00476
14.227182,13.717713,0.77745664,19.15451,6.2597103,5.656364,1015.3931
16.89864,16.727478,0.7133299,11.038234,163.1528,10.652382,1005.2212
10.074196,10.2920885,0.8038611,5.3076773,101.49832,8.462581,1017.79285
29.048487,29.821194,0.517546,19.399673,198.7493,10.758655,1006.57355
6.7626324,8.500268,0.99347925,3.9524264,348.2881,10.958939,1014.30115
12.582346,13.780021,0.9554075,5.863204,313.60056,13.498337,1011.42413
18.435984,19.580038,0.8670404,16.49935,14.652623,15.8584385,1005.57135
6.0378876,6.107128,0.9693625,4.023632,154.02188,4.9398737,1024.648
34.051327,34.324085,0.34351468,9.227105,241.96153,10.441581,1004.5686
6.184931,4.051202,0.49358958,29.268648,212.91548,16.089268,1026.8756
20.340502,20.96047,0.73728234,7.4550977,8.29233,10.612198,1009.0216
19.019161,18.345688,0.7809438,7.329737,215.00697,11.3290825,3.1312016e-13
20.29982,20.53487,0.4265069,10.628132,5.287969,12.716334,1017.46893
23.69925,24.310902,0.6254462,5.3088584,15.949074,10.252035,1008.15564
17.03418,17.344501,0.77406406,6.2707024,158.9288,10.284805,1005.6177
7.010351,7.193331,0.9848423,6.8241487,139.95528,2.2914498,1017.8972
4.5908666,5.653479,0.99944836,6.485227,329.6859,5.462132,998.9775
30.542341,31.00384,0.34368363,10.31661,207.10387,10.322632,1011.22815
18.799362,19.22316,0.56355053,8.473671,9.420154,14.932988,1016.4801
19.238153,19.143261,0.5114639,10.7458315,128.71376,16.030966,1018.32837
10.386183,9.658651,0.6232452,24.28349,309.73154,11.130245,1014.89343
25.777422,26.51797,0.41791013,4.1456532,249.45566,10.259382,1023.3885
0.6038471,-0.8908248,0.83373517,7.0939803,122.43151,8.894013,1026.1562
2.6535642,-0.25813735,0.82873654,26.75077,235.82921,8.818421,1012.7034
-0.86088747,-1.1314255,0.97396016,2.4889276,30.172468,4.637154,1019.6333
5.0797043,5.4335737,0.82631665,5.0845065,305.98727,15.364,1020.06775
9.600642,11.037801,0.99887687,6.7090797,343.42136,5.2091165,994.63983
19.785013,19.522911,0.35048425,9.861383,11.682323,9.729835,1020.6194
15.84321,15.724716,0.93119234,26.566683,226.20233,8.728212,1015.13855
21.48459,22.027723,0.4960926,15.139542,303.00595,10.478019,1012.6041
8.412457,7.8049474,0.8906658,12.4650135,193.77168,10.88313,1015.8818
-3.6600332,-8.73701,0.8751256,27.274103,11.425653,1.9250734,1015.5345
1.4824752,3.20592,0.9984742,2.7836027,350.56482,11.140119,1020.1914
-0.87826097,-2.0297918,0.95365125,6.2658563,286.7648,6.462947,1026.9745
9.087223,8.866464,0.84793586,9.231761,292.07147,14.730611,1018.2063
12.622913,13.275184,0.8781848,2.9542105,151.30319,7.298207,1014.9693
25.038067,25.582079,0.48815632,13.681645,283.0111,10.568016,1009.8129
17.047897,17.58828,0.88171023,13.64433,308.55054,16.099741,1024.8823
15.014319,15.274445,0.42716396,5.676243,269.37326,16.09929,1024.808
2.1995487,0.9622117,0.6559192,10.605254,298.42905,14.761602,1023.7745
16.329525,16.681366,0.84986854,13.527606,30.275078,12.105492,1008.3764
13.573893,14.4659605,0.95595235,6.002256,157.94041,9.72904,1006.3595
15.549491,15.946302,0.79479486,7.9185157,32.389614,13.596917,1014.3899
3.1861725,1.665303,0.78435266,11.995167,175.07964,16.073818,1026.3713
4.8483562,3.6165855,0.8672169,14.911088,135.02467,10.187127,1021.89777
14.533164,14.377004,0.69782466,13.678849,105.15882,16.07326,1021.6731
1.4783949,1.162551,0.99188024,5.1081386,248.34547,6.4206185,1012.68976
17.542253,17.533175,0.6123556,16.96906,22.038193,10.003532,1009.43933
22.734966,23.915247,0.8780314,12.817648,32.343937,16.099998,1028.9941
6.221692,5.5045595,0.9291012,10.974508,343.84805,6.432724,1015.11383
25.088537,25.734138,0.5609926,3.1135178,71.10662,15.032537,1011.54486
4.120953,2.1498199,0.8422561,16.698076,150.43567,9.622224,1017.4549
30.654724,31.16614,0.36261013,6.474983,167.71315,10.292866,1007.92993
14.39159,15.094444,0.8738554,7.3560395,311.5126,15.424476,1008.12256
9.545964,9.436841,0.8522366,12.520092,335.892,7.148181,1018.1108
15.388666,14.897797,0.6078116,20.820328,144.34116,16.072975,1019.63654
12.552956,11.396961,0.71314234,13.314325,107.88373,10.731259,1028.5319
5.547184,4.0771074,0.7053413,28.283634,225.01428,15.733616,1025.6536
11.193571,10.664007,0.78749,15.521961,21.087404,10.388506,1023.8164
7.495234,7.4459867,0.9457914,2.1412675,39.588028,5.541249,1021.5123
7.051828,5.409349,0.8107179,13.981605,159.75943,8.348903,1014.82916
17.86321,18.05723,0.6894631,12.832982,300.06845,12.664563,1007.774
22.488117,23.00663,0.6726161,24.1001,4.764848,16.099936,1024.8745
9.32888,9.9799385,0.83942604,3.1865914,182.44073,15.760326,1018.59454
25.156961,26.363966,0.8410751,10.958325,164.4849,16.1,1031.7909
23.577703,24.864307,0.9318197,7.3224096,322.70538,12.835078,988.62213
20.113289,21.072866,0.834839,2.8993511,240.91988,9.673906,1009.3145
30.458332,30.985996,0.40122628,7.4695473,181.42252,10.2622,1007.30865
6.3279862,7.1575484,0.9906915,5.981317,264.88977,11.0889015,1013.9571
8.985059,8.001919,0.9000012,19.39987,123.66823,14.22413,1025.2241
8.006183,7.776032,0.9399679,10.445862,210.81725,10.936317,1015.1557
9.151897,9.108531,0.91739786,20.785784,221.09299,16.06925,1030.9321
24.564608,24.885902,0.33450058,7.6200657,100.2881,9.876054,1015.418
26.795782,27.091953,0.37400174,9.544339,44.578545,10.062681,1014.55396
14.859761,15.338663,0.8616987,8.108222,258.7059,15.572113,1012.045
20.06033,20.864626,0.6551525,6.634291,13.131918,8.367367,1007.2743
10.471163,4.957079,0.63936603,25.406431,178.68417,12.141519,0.0
18.661455,19.343006,0.5235475,13.045949,350.77887,10.652665,1013.18805
-5.132005,-8.275746,0.75769895,10.746355,133.79439,15.853227,1028.1438
29.595972,30.290054,0.4095354,3.4774625,214.02156,9.92217,1018.2107
15.878557,15.636159,0.6083374,12.285097,279.2338,10.403009,1009.845
17.644865,17.558672,0.41670927,23.86752,141.67863,16.099998,1032.1464
13.826532,14.998237,0.9679469,6.606344,278.00488,14.963964,1001.46765
10.804092,10.913606,0.9451667,25.531458,318.1932,11.49106,1020.21643
18.181238,18.31483,0.63927853,18.601065,238.60448,10.829688,1010.219
5.1517534,3.4061973,0.68998295,17.58645,234.21295,10.473862,1018.99817
31.316343,32.066666,0.17887478,17.363573,124.67676,9.903662,1020.37964
14.620988,14.779501,0.9121046,10.025107,113.97024,7.879243,1010.2736
18.954277,21.038858,0.92534024,1.3796924,289.56345,12.973226,1013.9323
11.620531,11.687035,0.82480925,5.1280055,126.64907,8.223059,1004.108
27.644676,28.007729,0.47845706,12.717828,176.04909,10.55761,1008.1121
15.098119,17.00139,0.9969734,5.0083833,79.53124,14.043531,989.2454
25.056456,25.418943,0.72919357,19.147,6.4581943,11.268238,1008.1991
6.6185393,6.8038163,0.94480956,5.9263215,63.24081,3.675206,1020.8936
5.6198716,5.7401676,0.9269041,5.5557957,266.27118,4.2304993,1024.1497
22.223352,23.253881,0.89752364,10.64494,312.18866,10.103554,1003.1613
16.586645,16.406063,0.6553538,15.732358,221.91211,15.85854,1013.92303
18.388113,18.42825,0.30714485,24.2246,29.002817,10.274155,1025.925
24.817572,25.597832,0.75343204,10.317453,15.944852,16.09994,1034.6938
23.211014,21.897806,0.6442898,15.937368,127.98682,11.800397,0.0
4.0480723,2.3030808,0.8990365,14.799934,32.75124,7.05172,1019.1787
-1.44821,-4.554144,0.73515636,16.210411,142.22162,15.924787,1024.0311
7.227402,6.10519,0.8122492,12.04072,148.02716,9.464592,1015.98517
14.788273,14.521944,0.664845,13.638959,296.86313,10.578607,1008.37537
6.3817053,6.3790665,0.9141362,5.8289304,210.55089,5.038112,1016.3278
13.226886,12.895403,0.6979434,13.884105,25.031021,10.225768,1018.951
26.392233,27.487806,0.49283177,23.733315,337.9629,11.001663,1012.3575
0.65180445,-1.8759353,0.91500545,13.813944,162.40976,2.9431531,1013.11426
5.6215696,3.8988545,0.846095,19.885904,165.99245,11.106875,1015.58154
23.848167,24.495686,0.5600883,2.2751522,71.04978,10.136611,1013.8898
15.602569,16.610205,0.9636842,15.072052,205.64981,10.365499,1022.7421
6.4209023,4.300117,0.88505644,23.58607,251.80869,6.127715,1009.4189
21.823576,22.465654,0.38526258,10.57559,349.5924,10.613249,1012.7741
0.2402808,-1.5865793,0.9375883,10.075564,222.41849,7.0508337,1015.3464
7.0995975,7.174208,0.88518685,9.33504,336.87247,13.572947,1016.033
-3.866096,-4.9565296,0.9831088,3.9531066,262.2949,4.44862,1021.0313
18.778713,18.975876,0.6897032,10.924718,158.4216,8.70582,1007.78076
9.888857,10.189269,0.802525,5.6364837,52.631977,15.472145,1018.81287
17.217304,17.005156,0.66721565,15.836284,160.29124,16.056694,1015.7224
4.099499,2.3888037,0.8360781,17.328209,322.66455,15.6083975,1015.75397
11.614012,11.609254,0.85004175,9.07704,286.0061,13.896025,1012.04126
4.0316005,2.6855185,0.8570439,12.203964,281.25345,13.881163,1017.2472
15.988251,16.355135,0.6893252,7.772609,129.25238,15.809395,1010.325
31.300304,31.774822,0.34857824,12.001198,248.78116,10.420828,1009.826
13.494994,12.558814,0.44013348,23.316843,130.85973,15.310295,1021.5161
6.854884,7.924822,0.8658183,1.6221102,175.54236,16.02447,1025.3594
10.283723,9.598578,0.6806433,14.636485,243.18439,10.731101,1011.88434
3.1784072,1.220266,0.8220725,14.511846,162.00151,14.3375,1022.9148
2.7738762,1.18372,0.71915066,20.20559,323.62515,10.396066,1020.14954
20.67853,21.617199,0.8774321,4.556586,176.6905,10.231924,1011.098
35.14277,35.387207,0.17574348,11.018692,115.170944,16.1,1040.0004
14.666169,14.226291,0.6795089,15.946638,225.71591,10.706986,1012.186
19.776209,20.140715,0.75525934,10.577724,45.84361,11.491206,1014.5035
6.8316402,4.8097982,0.9449097,9.250275,14.202972,8.893313,2.2973472e-13
0.5804065,-3.0886478,0.90511405,18.446589,220.97307,4.4124727,1010.73444
17.721497,17.771353,0.55339956,11.391027,261.7711,14.253294,1013.5072
15.987552,17.2179,0.9060506,32.92182,3.0012,5.7229943,1007.0331
22.83428,23.225426,0.42362812,11.756656,164.85135,10.335726,1014.12555
5.5698338,5.628761,0.9978358,9.802827,331.67368,3.9204028,1004.4478
1.6624867,0.3159119,0.9224722,7.4738197,116.280594,6.5085616,1021.25073
14.389272,13.998233,0.93709767,16.184298,169.69711,1.1065372,1011.74976
24.680714,25.453335,0.42889425,6.4298263,285.59998,10.555136,1008.9938
3.0016186,2.5763981,0.78486043,4.7408614,236.96619,14.553646,1019.6611
24.021868,24.402771,0.48908108,10.97011,290.0226,10.511809,1008.6545
2.6130335,2.996665,0.94169945,3.10381,149.33629,0.07548979,1016.0695
20.382265,20.748518,0.44397527,11.435191,328.5759,10.60036,1012.6907
3.92483,3.8812869,0.8753568,5.28551,236.27682,7.526791,1017.1496
29.795462,30.404293,0.4761732,9.905131,313.13336,10.673585,1006.09796
21.823212,23.078787,0.9196436,12.200935,24.86327,15.961838,1003.9126
23.79091,25.872717,0.96679515,7.033655,342.2962,16.08998,1014.6626
9.642465,10.035055,0.9732809,5.6638746,165.61464,0.6547949,1020.05164
20.660534,20.400078,0.58465827,11.580597,45.716328,10.200746,1029.839
16.918924,18.396564,0.8440525,0.9956587,118.80715,11.426386,1010.6066
35.20587,35.42553,0.30602965,9.3889,204.05736,10.455626,1005.7517
25.81702,26.505478,0.5800157,9.805882,12.9210415,10.477178,1011.90466
3.5587308,0.6727678,0.928513,9.526352,171.81429,8.527776,1.1011865e-13
15.4013195,15.702164,0.8462595,11.926275,272.82755,10.689644,1007.197
0.54729867,-3.5980012,0.85393316,15.039542,279.83035,11.518713,998.87506
8.19313,7.4111276,0.90479934,16.460447,181.73396,11.124282,1016.0892
15.348798,15.942605,0.9079771,13.594394,328.77902,15.830098,1015.106
7.4174232,6.7101827,0.9546738,11.269487,305.81277,6.8945103,1009.0681
34.65658,35.267017,0.24251002,18.231909,202.7617,10.172511,1012.3033
24.186468,25.263159,0.67046195,19.446222,329.5939,10.743642,1012.9101
11.896093,11.943832,0.787334,9.081227,296.59375,10.542896,1011.98376
11.948284,12.29274,0.83554155,6.439766,174.28256,15.889579,1022.3559
9.412981,8.316123,0.8705106,23.03929,148.01163,13.462698,1018.03424
15.933485,15.394019,0.4755026,13.656864,50.859257,13.859177,1019.581
20.1227,21.340572,0.78922623,4.181982,10.262276,9.772861,1002.7702
24.5474,25.014332,0.5772658,10.825969,61.78989,10.560593,1009.3227
17.516933,17.209541,0.5309286,14.185751,12.199164,10.327463,1017.7256
14.080928,15.10102,0.9129984,3.2148058,120.92092,4.740035,1011.70917
18.520992,18.043127,0.40804365,9.159732,73.71209,9.742858,1021.4786
25.536304,26.670689,0.87529504,32.29445,103.801834,16.1,1039.2052
25.8114,26.58533,0.47639537,6.3974504,236.38165,10.4493685,1011.72046
10.261353,9.794367,0.8652272,15.338132,317.41284,15.6377325,1018.1852
12.248677,11.579803,0.7891242,13.946853,281.98297,9.427494,1007.9128
6.8774233,4.966936,0.6839849,20.07794,205.30605,11.64518,1010.9029
24.992296,25.260113,0.59949845,13.092147,20.797764,10.557695,1009.1527
24.198742,24.568905,0.5343029,11.840103,258.33615,13.843238,1021.8558
3.1311767,1.4217385,0.95581627,13.017235,145.51492,0.84869015,1022.66534
19.311924,21.243029,0.8163876,0.7482754,273.76712,10.8909,1016.29144
24.026125,24.362844,0.38460475,13.630718,162.83067,10.226706,1015.3813
16.707067,17.678,0.84258646,2.3610132,139.02763,9.855906,1003.11523
16.757832,17.671272,0.8819865,5.321309,274.8022,10.181089,1006.8489
24.819916,25.584217,0.5501618,16.225973,286.52847,16.099867,1022.18884
7.0866094,7.3496556,0.612397,14.06138,138.37451,16.1,1038.0521
10.818184,10.748499,0.88141066,10.131919,170.545,4.6501813,1013.4799
24.239927,24.602713,0.366998,20.089745,65.04169,10.584784,1018.7631
16.088161,16.327463,0.55292624,10.741438,348.52298,10.640191,1013.6804
-2.8179183,-4.507709,0.92120826,7.7700653,257.7364,3.5554318,1026.4673
19.032387,19.814447,0.75358784,7.0330863,47.69551,16.03227,1013.3299
25.927944,27.711008,0.94519335,1.3651838,178.86513,15.402936,1010.13934
18.957037,20.247402,0.8219879,1.4560978,119.86716,9.608741,1010.7405
12.309812,11.747324,0.86485076,25.544182,192.13118,12.650943,1015.5152
3.2493582,1.5450147,0.85589594,17.923239,132.28998,15.280982,1024.7795
26.519032,27.338585,0.5836788,22.59217,8.385927,16.1,1028.5928
32.01331,32.53925,0.33505934,14.924855,167.44783,10.493509,1011.7708
22.781693,22.847847,0.34766218,28.025743,217.67987,16.1,1022.6042
-0.07197634,1.4875196,0.96678156,0.42132717,234.35283,2.0687344,1017.8589
15.765696,16.260187,0.94007057,12.907653,188.00246,5.0684137,1012.88214
0.9481028,-0.48017922,0.9201091,12.19261,303.39005,9.488521,1014.4055
8.172213,7.4735513,0.88125163,11.758563,202.09583,16.096148,1025.804
-1.9411004,-5.256346,0.95148546,17.21688,228.0837,4.3012495,1020.5833
5.8747473,4.9148912,0.9242817,13.252747,95.876434,3.7811716,1021.8658
17.037249,16.66168,0.5624499,11.747012,188.35199,10.292928,1011.3001
