Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
1.8062282,-3.3894076,0.8408188,18.130552,347.465,11.952833,1012.9015
6.050119,5.024879,0.8692753,6.586016,273.5755,2.6330476,1011.70276
25.307734,24.59044,0.785014,1.9509944,242.77905,10.370489,1025.3082
1.3417581,-1.9801891,0.9038951,7.6066413,34.832733,6.008478,1015.9996
19.284431,17.107702,0.95133513,1.8216623,9.36537,13.959906,1036.7953
23.297993,22.744228,0.5034046,13.414489,253.60233,10.279215,1004.55634
26.358152,25.75027,0.6295885,17.470043,352.70932,11.011359,1026.7936
-3.5287645,-6.3271995,0.96669567,4.4642897,307.7021,1.820648,1033.0619
1.2381004,-3.0847046,0.79513055,16.002684,239.61774,13.133887,1006.32
20.077185,19.0497,0.77410936,12.144691,101.5911,13.74607,1019.41736
17.160435,14.503457,0.97912484,8.901681,152.82767,16.093128,1035.3076
23.45294,22.526655,0.79305446,0.3851345,294.90903,11.471816,1030.5664
20.989681,17.816553,0.9936766,3.4577258,209.37178,16.099989,1042.073
28.557045,28.338293,0.47592703,9.605536,346.9815,10.29556,1039.5459
2.9554255,-0.4755825,0.8630124,13.201996,206.65285,8.578078,1005.36615
29.565119,28.763866,0.89147145,10.435746,274.69067,15.780509,1023.80035
20.332434,19.723427,0.74814785,7.2215466,166.06898,8.4321995,1024.0513
26.530838,25.09346,0.8806466,1.1224774,245.47069,15.973117,1037.2539
37.282475,37.29317,0.93910396,6.4995,310.87732,6.7843127,1034.384
3.517525,0.5091123,0.8718644,13.830489,268.38245,5.939709,1000.67896
17.199154,15.5615835,0.91864634,1.7404162,15.618233,9.150715,1023.3436
12.597158,9.57308,0.9682713,5.5683837,78.38817,16.012766,1035.5121
11.0771265,7.0520473,0.5849136,34.40465,207.77545,11.045228,1009.0382
13.887053,11.825648,0.9603814,3.551744,305.6005,7.3109565,1038.4335
20.888443,19.160696,0.9090721,5.498142,90.52189,16.099169,1031.3778
28.951069,27.049267,0.9991302,10.010535,300.01953,16.069855,1039.5635
0.3327701,-2.9738896,0.94807386,7.31151,19.43561,4.7801623,1017.2993
28.7416,28.640898,0.7541671,2.177099,82.61575,13.153003,0.0
14.320142,11.416959,0.9800483,12.558364,87.64245,9.5549135,1023.038
19.995132,18.180426,0.9716742,0.129148,11.149497,8.503279,1020.3656
15.5028305,14.004865,0.7996114,6.5270786,187.63835,16.052223,1019.43225
21.707863,21.08933,0.50017494,14.32342,140.9097,10.163977,999.6684
8.439106,6.642195,0.60922986,21.471891,219.65816,10.371555,984.36053
25.542618,24.64548,0.6028018,8.841484,27.68353,14.322112,1038.7883
12.1051235,8.285006,0.74051315,16.780739,91.75568,16.099184,1024.724
5.403053,2.3216336,0.79683566,14.352563,207.65656,9.669215,1005.06396
21.926086,21.181082,0.46485582,19.543064,290.0099,10.33259,1017.46857
9.126047,6.0869265,0.99754107,4.9081554,247.85378,2.798554,1033.3077
23.600582,22.824055,0.6118371,4.324402,37.00865,16.099697,1033.1469
2.9426677,-1.4847978,0.8794517,15.188543,329.64328,7.6478734,1015.97205
17.727066,16.84726,0.5501651,11.266577,37.650307,10.211521,1011.57837
13.018316,11.142079,0.8333953,4.546077,258.6693,15.035908,1028.7372
19.258148,18.608866,0.5243534,13.918993,146.63513,10.236813,1010.2868
15.63513,14.265895,0.637981,10.244998,147.41214,10.331556,1014.2907
17.896194,16.840788,0.5479149,7.463539,332.67563,9.935216,1018.7395
16.605679,14.968254,0.8273857,2.1931932,216.225,10.09323,1019.03235
25.44134,24.138288,0.5441901,4.23418,346.0264,16.099756,1027.7908
6.182804,0.3492861,0.9323632,20.130363,12.153568,7.583558,1015.36206
22.835924,22.0312,0.19741036,8.071034,297.87994,10.972365,1036.5491
23.703808,20.919348,0.994148,7.538634,146.38968,16.099709,1037.1624
21.352858,20.45382,0.6060712,0.51543057,275.15283,10.407094,1016.10406
21.668531,20.554163,0.4058033,29.096985,281.9764,10.293918,1012.23846
9.648859,7.8440714,0.9625783,6.2015977,57.518085,3.2524838,1032.2598
10.250031,7.366008,0.724371,18.025791,31.130682,9.859808,1000.3585
23.590902,21.814737,0.80092543,27.151783,347.725,11.73226,1015.5313
21.287455,20.038403,0.86837083,16.168682,336.86502,10.661856,1021.2543
0.59453857,-2.5458763,0.97204494,7.399713,160.06105,1.6377541,1016.60547
20.711014,17.985792,0.98767775,7.591318,152.3485,16.090405,1032.786
19.679588,18.501865,0.7470896,1.681547,288.78607,10.61992,1026.4653
16.66153,15.50295,0.5239998,16.002987,227.72485,10.10209,1002.5298
19.799797,17.444878,0.9659688,0.10030598,24.858213,11.722415,1030.5146
16.309866,9.949956,0.8702182,41.92238,311.40628,14.127622,1025.4996
26.314817,25.784876,0.49798706,11.68799,144.35736,11.189915,1006.4488
18.223171,14.928587,0.9506917,1.996353,107.51169,16.07046,1034.0443
31.578274,31.07054,0.77114415,11.418797,317.84766,15.554333,1027.3193
23.432262,22.023718,0.8584282,12.477643,144.81815,11.110171,1036.618
18.656845,15.729501,0.9862968,17.46176,257.516,12.6409445,1026.8905
19.759829,18.66867,0.6615446,10.150352,267.9363,15.40693,1017.1423
20.345219,19.442883,0.7704988,9.398513,341.28464,10.00064,1025.3475
21.50518,20.024956,0.7636684,6.310603,357.62546,16.093925,1029.4225
-1.0973186,-3.9327748,0.98969287,6.0203247,248.25708,1.3104761,1032.1542
28.629519,28.262266,0.69556713,4.4918156,132.2998,16.09993,1028.9735
17.408703,16.435041,0.57321715,13.645752,214.57562,15.734552,979.20514
15.377941,13.382675,0.78847873,7.6673656,349.757,14.542818,1029.8829
14.261049,12.360372,0.5430436,24.590828,279.72702,10.1225195,1000.8765
6.613278,3.555583,0.79807985,13.706934,314.77774,10.469794,1010.9803
7.786832,3.5171564,0.8342385,20.44278,12.182369,9.408828,1009.28296
2.7646687,-1.3405665,0.82020885,15.651299,206.62743,9.898545,1011.67
11.530728,9.617932,0.91195154,6.0075417,163.04027,15.071638,1029.1342
16.678425,13.763248,0.93251556,7.720028,323.28015,16.095303,1024.7897
20.13741,17.138811,0.95247704,26.6542,331.99506,12.421057,1007.10754
28.41135,28.302471,0.47754952,10.653468,311.70508,10.028325,1032.5417
19.060839,18.015259,0.59156775,15.223439,337.54062,10.327384,1018.75385
33.340366,32.397415,0.31131676,9.640867,100.18174,11.307689,1040.1752
4.0624456,-2.501536,0.777859,35.31107,333.72906,8.850828,1030.5422
8.437614,6.1419473,0.9919676,0.1546109,337.1608,3.222458,1035.5323
16.151176,15.287543,0.53499055,16.754608,151.0095,10.346229,983.37244
3.5750482,-0.122645825,0.861141,12.509133,315.05234,9.5378275,1018.2708
10.27437,7.732567,0.80226725,11.942735,351.4919,9.981385,1021.6167
12.870921,10.959481,0.8980752,4.6082478,8.619965,6.4368544,1025.5769
23.574018,18.996157,0.8956246,33.479412,341.43027,15.864578,1023.8023
24.330635,23.29851,0.5026422,22.652613,65.91316,10.796848,1034.6517
23.428658,23.02245,0.63861996,9.234886,130.5084,15.891815,1020.0611
-0.5522323,-3.7089303,0.87118715,9.425491,223.83679,6.0180807,1014.90924
26.687454,26.256596,0.52286416,8.256633,335.88434,16.090704,1019.1844
30.387201,29.648205,0.38116246,16.243471,349.6912,16.057178,1032.4309
11.42414,8.674156,0.7959696,18.621105,159.79213,10.869515,995.7502
25.935272,23.866213,0.9597743,0.052721333,2.5979319,13.432017,1029.7279
3.5934134,-4.465683,0.9487198,30.654564,115.04699,11.785377,1031.2561
6.5031595,0.6758776,0.96055174,22.991123,65.08049,12.066298,1015.03186
22.7141,22.192438,0.56407696,9.380193,281.90933,10.354719,1016.314
7.615112,5.080509,0.8103688,13.863287,54.33061,9.411936,998.3645
10.429712,6.326756,0.9837928,5.4917264,351.4153,10.487351,2.6037943e-11
21.553326,20.737185,0.41687578,15.74232,326.87717,10.139832,1017.327
-0.35869756,-4.6502976,0.97188175,7.2346897,320.07605,5.058654,1033.9406
18.389666,16.007494,0.5992163,20.024298,11.313254,11.00144,1029.3528
13.167595,10.196016,0.95383316,0.1775861,245.53354,10.637563,1034.0239
21.051949,20.483253,0.6061331,12.214892,116.52671,10.190612,1020.7161
25.289381,24.842945,0.5255652,12.200426,257.42612,10.248169,1023.0496
12.575477,9.60624,0.87524647,4.0790744,333.31717,16.08129,1028.4708
5.037853,1.8414257,0.77593833,16.235458,192.05936,9.768405,991.38293
32.668896,32.036343,0.3609704,14.231581,213.93413,11.981818,1020.84503
23.688921,22.912146,0.66848963,9.587772,6.0547047,10.824922,1035.8602
16.04014,6.658384,0.7466137,48.406796,310.86737,16.055462,1031.6638
20.432837,19.841806,0.5237827,14.152916,239.67169,10.278584,1016.15356
23.87369,21.415674,0.99232435,4.681349,148.22311,16.09989,1039.5647
16.251083,14.1283045,0.98944026,0.20494547,77.65993,5.19452,1031.2135
33.41913,32.699467,0.41371706,9.073857,34.6216,11.334411,1031.5138
5.6498594,2.4201813,0.97183716,4.884754,278.09842,6.0395775,1029.642
0.20642975,-7.1792808,0.7297026,25.848076,168.98592,13.510215,1031.3673
15.884072,14.077361,0.8558623,2.446694,170.37318,10.253316,1024.4436
26.614254,26.332321,0.51129997,7.952815,182.7763,9.978794,1036.1772
4.3351283,0.8198451,0.7944215,17.548603,247.80383,8.704184,984.94324
24.773033,24.456942,0.4696025,11.979488,144.70135,9.986243,1033.5522
9.666177,4.322339,0.6644405,41.114475,342.45505,8.583541,1004.2942
13.228594,11.744326,0.8568598,8.387076,211.15385,7.09701,1019.38434
16.316013,14.634388,0.94748557,1.9389635,315.43005,15.705067,1034.3207
24.847153,24.508904,0.51911587,11.66211,352.85602,10.574215,1028.9302
25.043386,24.716747,0.46182236,11.434608,270.495,10.149458,1033.1484
13.083013,8.41339,0.93498534,20.316984,141.03244,12.300101,1029.7595
0.07695284,-5.889873,0.8473327,26.17582,340.84528,8.666353,1002.4766
6.618455,2.3099499,0.9869725,12.193477,157.34389,6.8324823,1026.045
3.707695,0.22140919,0.9046591,7.565162,206.21532,7.89609,1020.1978
30.63784,30.71781,0.6847618,6.30914,315.7061,10.558318,904.9439
27.304325,25.451813,0.9465475,11.160804,141.0161,11.625643,1035.7051
11.020573,8.500936,0.903129,8.483731,140.69518,9.280255,1012.34595
24.005882,23.211344,0.6956503,11.468103,349.8837,14.090722,1030.6604
5.252801,1.824054,0.94527674,1.558665,295.01913,7.8549533,1022.1259
17.705256,14.5352745,0.9681465,8.468531,358.79678,16.00902,1037.77
9.741095,7.033081,0.84761804,14.733167,32.726112,10.928009,1006.448
7.6142416,2.3031967,0.72323114,40.178593,350.95792,5.5871434,976.0354
29.300186,29.652077,0.45720854,16.271488,206.84645,9.694089,1030.0171
14.384323,12.589065,0.73376745,16.555807,184.06244,10.734738,999.3576
14.305068,12.150509,0.7887281,9.14158,349.83582,15.905437,1021.2762
-3.4071503,-7.643636,0.90412885,7.783268,44.39005,6.9409485,1022.8205
20.927319,19.494719,0.5057555,3.1058247,110.48909,15.976305,1022.4479
15.126526,13.504796,0.53604984,24.872475,250.44388,10.273283,986.7921
1.6290202,-1.2220609,0.98864055,7.182315,316.3934,0.023500068,1020.5789
26.420254,25.380175,0.3286977,33.784374,327.4015,10.189088,1031.0033
17.51502,14.893144,0.96176976,0.12086357,21.995,11.296707,1025.1542
9.98699,6.217458,0.9609854,8.2079935,309.5698,11.252174,1024.5907
19.595095,17.826305,0.9718169,5.639581,296.11826,15.827666,1033.8058
24.06173,23.603237,0.41040906,13.136683,158.65558,15.158609,1033.4296
23.826849,22.112198,0.99683005,0.618016,313.9676,15.813789,1040.7415
11.757168,9.522332,0.6016094,20.180317,176.53357,9.993785,997.1258
14.472456,11.912398,0.9810879,4.7526903,89.76202,16.07761,1034.5151
11.614137,9.110782,0.94284743,1.2165176,84.820625,5.653654,1013.4853
13.392608,10.99247,0.8562448,0.7133318,258.38168,11.461433,1024.177
18.381382,17.699224,0.83972406,7.4519095,40.945152,15.898499,1008.06665
6.9811783,4.315592,0.843011,9.109083,139.12138,8.6757555,1007.913
4.320424,1.6530777,0.89759654,11.895833,164.42783,6.317946,993.3274
12.733821,11.141851,0.9394926,6.9902225,9.511061,6.8927526,1027.5706
16.329601,14.690181,0.74064636,4.7303305,113.196915,10.576249,1019.3708
0.8600249,-2.0088987,0.9608237,6.6447463,322.64655,2.339106,1026.4741
21.294317,20.590899,0.5946589,12.191377,33.42675,10.52018,1025.658
11.055136,5.879834,0.983011,18.876192,160.13666,12.866385,1023.05475
16.952078,15.97323,0.5892326,14.528653,102.66456,10.232844,1008.8842
13.4481125,12.447557,0.8911057,7.7828846,20.838297,4.9496226,1024.7405
25.458767,24.76294,0.8107703,7.58498,339.7602,10.574727,1030.4172
27.303844,26.872385,0.5765774,9.988355,3.8687806,10.412191,1041.0868
15.534476,13.322183,0.8288731,2.4949245,276.8805,11.706718,1021.5733
22.603539,21.787086,0.63137484,10.731318,283.0569,15.972496,1015.29395
14.820949,12.382695,0.95314705,0.26756808,54.86068,9.325453,1024.3229
4.504163,1.7776691,0.9226526,10.622727,122.584724,5.8422832,1000.6556
2.7462246,-3.8000073,0.884727,27.914873,147.16591,5.9144564,1016.8261
8.075586,7.646744,0.99500054,4.9645915,358.2375,0.31814942,1037.4016
17.90322,16.97643,0.48888975,15.348899,266.0068,10.106092,997.04236
4.550132,4.9090075,0.7354435,2.087827,319.45587,3.0299437,1009.06866
13.783143,11.662592,0.72498965,2.9432607,30.362135,11.770901,1019.8979
1.8981435,-3.404393,0.87139577,23.40771,334.42114,7.059237,1020.6473
28.716957,27.837158,0.6711323,23.139826,102.18099,10.769562,1029.6282
12.127744,10.080871,0.992593,5.7765703,191.95937,2.4686184,1036.5132
18.213432,16.745588,0.83937734,8.767798,26.876978,11.042574,1026.1465
11.46324,9.574943,0.7445361,12.354414,305.26248,9.920449,1016.6353
5.1885333,2.7389884,0.88532096,12.232819,159.19382,6.4207826,988.66425
19.726559,18.437147,0.5481214,3.1518514,77.75404,11.575731,1016.45715
26.46198,22.256659,0.9999248,3.7107322,248.98727,16.099983,1044.106
32.86854,32.365807,0.4138125,8.998273,50.196003,11.890834,1027.1971
23.472822,22.726877,0.4528505,20.65967,340.88184,10.45644,1021.7426
21.481482,19.734892,0.71325874,15.422999,176.79594,11.678818,2.6953654e-20
0.011794936,-3.3491404,0.9796259,6.99027,147.89325,2.7192461,1021.4189
8.636892,5.0549536,0.8366354,10.310484,248.09125,10.185024,5.0908916e-06
4.8928714,2.4691005,0.9661442,7.2043686,130.7193,3.000051,1023.39233
13.656433,10.112904,0.7827193,37.40274,324.5252,11.386749,1013.5216
4.047629,1.8825463,0.9477469,8.0570755,195.80501,0.35298526,1004.34
26.14673,25.294077,0.9027054,13.987027,340.8903,10.486898,1033.8411
9.319947,4.903961,0.971117,24.24351,238.03302,6.0211887,999.0352
3.5583186,0.39885882,0.8503403,11.117521,323.12347,8.33519,1016.5862
5.167635,2.1108737,0.6946624,16.59532,154.48828,12.778411,992.514
33.202198,32.550583,0.53729534,5.617425,21.802975,15.746837,1035.1354
14.820132,13.394791,0.39761314,8.3945055,126.21004,12.845808,1011.2142
13.782197,12.378627,0.60882854,11.883868,39.689472,12.385645,1010.755
3.0301385,0.102459885,0.79781324,12.028159,16.24908,9.508693,998.3331
15.116213,10.920776,0.6042782,21.952536,4.316612,15.965419,1021.27594
5.5941887,3.2203476,0.65620136,9.526344,343.80655,9.742859,1013.7951
23.80317,22.955994,0.37847126,21.280397,351.2499,10.508803,1023.4832
26.104063,24.422026,0.97621536,19.314966,341.43494,15.547233,1030.2941
28.615843,28.16139,0.4005201,15.967915,316.25223,10.078277,1039.4415
6.445522,1.857642,0.92035216,20.560192,171.1281,11.691428,1000.46
-0.7190869,-5.317954,0.9076522,11.68368,246.24013,9.02346,1025.8179
2.0268185,-1.8702374,0.87009144,13.891168,235.95996,8.41487,1009.1594
3.3801835,-0.17233644,0.90205306,13.352771,230.50328,5.929497,1005.7886
10.991768,8.653351,0.97566175,2.348539,174.26978,4.56149,1037.6743
19.660511,17.459919,0.95464015,15.256251,284.88788,10.520759,1023.5299
5.920309,3.9548147,0.98664016,2.1821127,5.324069,0.41649997,1016.8676
33.455185,33.10023,0.42085585,8.451278,139.82397,9.955283,1029.5088
18.378138,16.907196,0.76609206,25.4457,270.29025,11.142869,976.4631
17.723906,15.979874,0.5866481,21.72195,308.05118,9.961201,1024.2211
5.018366,2.3105814,0.9324175,9.343896,160.32703,5.104302,1018.8463
38.078037,37.99135,0.62166065,12.3444395,356.48297,4.563775,1034.8131
-5.3536973,-10.524017,0.99450374,6.067044,245.68095,1.1844724,1035.3492
1.7098204,-0.9041273,0.98417294,5.7808957,175.74304,0.4201322,1022.67975
3.7205098,0.7517336,0.9365409,9.606013,222.7508,5.3653727,1015.12024
21.829874,21.163614,0.31872597,14.112502,328.8105,10.333995,1025.7844
21.568216,21.038767,0.54297787,9.694778,226.104,10.354184,1019.9088
17.41311,16.447584,0.8526282,6.7963266,134.70284,15.996613,1013.15857
8.484437,5.631561,0.92728215,14.863958,253.8682,8.414518,1001.17316
8.683145,5.9967628,0.9815046,9.085013,127.03913,4.9132338,1021.9156
4.1319227,1.9421959,0.9287881,9.561024,94.58941,1.3035499,989.9267
29.441658,29.149282,0.48091614,16.442589,307.92468,9.811464,1021.74524
-0.76754826,-1.5348742,0.79041356,1.146794,322.20328,2.8096125,1019.89105
26.687828,24.63798,0.990646,4.2765355,145.08678,16.099998,1041.841
5.0151887,0.0923231,0.9358705,20.182234,151.2279,11.781253,996.2644
8.341275,4.4799848,0.6551522,20.321632,17.807947,11.242114,1006.4188
8.177533,4.327679,0.6346037,27.09885,232.5957,10.755068,999.0465
29.664164,26.944448,0.99962616,4.4649487,230.15685,16.09995,1042.815
20.76975,19.818735,0.73473096,6.275186,14.552658,11.081315,1025.6001
13.347437,11.340142,0.8794773,13.630073,13.198165,4.5273757,1014.4948
16.490326,14.989699,0.7089105,5.811252,292.93457,10.904833,1015.7428
9.173738,2.549683,0.4799313,43.771732,250.08551,12.097115,1028.0907
23.055561,22.63993,0.52176166,12.717063,341.346,10.510888,1023.0124
32.61264,31.897675,0.394574,10.386243,131.31068,11.220299,1019.11975
7.6633615,2.9371893,0.88905084,23.730438,147.79442,12.10573,996.2369
21.872963,20.249992,0.91452205,13.860783,191.04874,10.434183,1025.9651
23.997961,22.263111,0.99790835,4.0125914,225.2281,9.132389,1042.0767
-2.479402,-7.9744406,0.9717298,13.717412,314.63458,2.3548596,1019.5023
4.8462186,1.4453477,0.8265822,13.422253,288.80466,10.281514,1013.2083
5.462684,2.7580829,0.8025792,14.893798,187.17496,8.924542,982.9142
27.101088,25.820183,0.9248074,4.9260197,243.88675,16.099813,1032.4973
5.261484,0.8633281,0.7405189,20.229507,60.72678,10.349472,1008.8088
26.597952,26.079948,0.52353334,8.910462,345.18552,15.521755,1025.7201
6.9645243,5.4048243,0.785293,8.776419,331.03836,6.4790497,1009.0765
23.25554,22.209654,0.87139106,16.549385,349.32748,10.61391,1021.2496
2.229178,-2.45381,0.87076366,26.653698,349.24564,3.6261055,983.8975
12.2207365,10.669576,0.641755,14.938719,161.4921,10.033746,992.064
30.623686,30.16946,0.6112535,4.088173,297.147,16.099285,1034.9365
11.357943,8.877919,0.81733114,9.276672,153.23135,10.348423,1021.13763
22.762207,21.901815,0.7296492,0.7196432,258.24374,11.046865,1028.1824
24.910933,23.493414,0.8971519,24.437449,310.4215,11.477863,1023.6743
7.0615687,2.4235868,0.9630411,9.012264,142.96593,7.3704853,1018.8076
18.324821,16.969492,0.73960185,7.51401,53.36448,11.146947,1009.78516
25.998676,25.206095,0.46977296,15.277537,56.501198,15.269741,1009.05396
13.683218,12.6669855,0.9357397,6.5949144,46.57899,9.031101,1025.173
0.3250142,-4.99536,0.7899787,20.477064,276.6508,11.3096075,1020.1163
2.4416902,-1.6115935,0.94133395,13.625087,192.74352,6.852385,1009.6513
5.1107078,0.44680667,0.957996,19.225721,181.25252,9.002642,999.12665
27.401875,25.457829,0.43810126,17.755026,17.017921,11.419155,1022.8126
15.288469,13.662209,0.73549527,9.535645,149.35403,15.938067,1014.1601
30.876936,30.356304,0.3767374,10.249734,158.32678,11.614246,1028.6212
21.70262,20.13038,0.74525285,8.312508,52.27023,15.367515,1024.677
2.8336916,-4.106535,0.9586426,25.23414,101.4846,7.6267586,1022.30884
26.369242,25.98036,0.5218287,9.167349,347.64154,16.0029,1024.1686
21.615587,20.329576,0.9054684,6.3487444,183.00792,11.107061,1019.06445
15.642915,13.468838,0.8691452,2.7535005,2.9570277,11.336954,1029.4264
8.725879,7.1198792,0.82283145,9.936287,344.3251,7.3856025,1011.01575
20.956745,18.037788,0.9858396,0.032482084,3.8180268,12.136333,1037.8154
5.226728,2.4591057,0.9961492,1.881399,3.0888994,1.3949379,1035.6626
31.863382,30.781538,0.30750114,19.618052,58.043034,11.5464325,1033.503
4.5008407,-2.8915503,0.99924755,22.171385,176.45409,8.478443,1017.90155
-2.6603887,-8.817764,0.9330023,20.911617,352.77612,2.7507887,1013.92334
17.955206,14.760015,0.5448784,30.426634,27.7791,11.156556,1025.7411
5.0451045,0.92278576,0.66032606,23.171541,276.27478,13.202551,998.05945
22.321821,21.45627,0.44931045,22.159723,187.64107,10.305103,1021.11914
32.20941,31.31102,0.3475673,9.409629,130.42105,14.8699255,1018.8766
7.7520556,4.67742,0.8431762,13.034109,228.7754,14.768344,1012.8899
25.843828,25.345448,0.46252176,15.7472105,349.08234,10.442242,1031.5911
4.999447,2.2145777,0.9966156,0.045077924,37.106937,0.6493231,1033.9463
12.668875,11.205142,0.72357935,13.720319,157.3865,8.708021,1003.41235
9.432577,6.973951,0.98771906,3.0752468,215.79283,3.1376257,1035.6536
16.32881,14.694086,0.76144665,5.134602,338.63583,10.302465,1026.8657
18.787304,17.488607,0.77663565,6.8391247,323.8538,15.876107,1025.5404
8.393022,6.2261276,0.88598996,9.664226,157.98239,6.3094473,1016.49634
5.861095,3.6241682,0.91543084,10.884425,13.701086,3.5214822,990.45654
7.5886245,4.7333527,0.78355706,10.94416,232.48378,15.161637,1010.4258
14.248445,12.777766,0.75012976,12.562675,68.256874,9.305052,1013.3222
24.418566,24.063074,0.49724084,11.7249975,89.222916,10.057529,1033.6101
29.489656,28.665783,0.35346612,13.124033,28.100304,13.926547,1038.0592
26.503763,25.37105,0.8962863,12.964791,181.54863,10.565984,1039.4219
16.328527,14.785792,0.82576305,6.102858,141.82721,15.260252,1017.9713
-1.0565947,-7.125489,0.9103285,22.495718,342.15262,4.848722,1013.56433
20.268753,19.084906,0.67518556,10.010704,59.186356,16.090454,997.57764
14.876082,13.317562,0.8851693,8.826498,266.9771,7.7207594,1022.0856
24.108007,22.757256,0.85846055,13.70407,166.5871,13.907584,1003.04486
1.4835807,-4.7671905,0.8648168,32.433914,352.2628,3.6175241,986.44293
4.351915,1.4841421,0.96865505,7.1469254,219.04362,3.5423186,1022.1202
11.760277,9.187614,0.77866304,13.560225,40.522133,10.316223,1015.78076
28.804243,28.123178,0.7740262,2.921007,281.6783,16.099998,1030.891
16.831493,14.868226,0.48657334,24.563398,207.32355,10.703272,1008.50214
2.2308815,-0.8405186,0.9605917,8.487056,169.26772,4.170643,1014.4249
22.065752,19.275095,0.95318204,0.16589682,8.350504,14.787007,1027.8289
9.296081,7.563499,0.9587963,7.0525475,145.4877,2.7228184,1021.1366
11.567532,10.182507,0.83106196,9.087938,19.10147,6.6949224,1018.3958
6.7689495,3.4869199,0.9978582,0.05467862,4.1864543,1.3617004,1036.473
28.763033,28.605,0.5011365,17.150818,312.44724,10.090327,1000.6671
21.66143,20.81007,0.5178545,8.610796,126.36137,16.090078,1013.25354
7.332283,5.4876413,0.94420797,6.2432637,124.670235,3.9673476,1006.6568
8.806451,5.5462937,0.9604872,19.5784,321.7394,6.0710287,1002.5291
26.045738,25.70153,0.4995789,10.132199,320.39026,15.372535,1029.9358
